ID,start_time,end_time,player_ID,team_ID,action,half,pos_x,pos_y
20180915-RGN-POR-2533,69:06,69:26,Megan Anna Rapinoe,RGN,Positional attacks,2nd half,65.9,64.9
20180915-RGN-POR-2534,69:08,69:28,Megan Anna Rapinoe,RGN,Positional attacks,2nd half,73.5,64.9
20180915-RGN-POR-2535,69:08,69:28,Megan Anna Rapinoe,RGN,Lost balls,2nd half,73.5,64.9
20180915-RGN-POR-2536,69:08,69:28,Megan Anna Rapinoe,RGN,Crosses (inaccurate),2nd half,73.5,64.9
20180915-RGN-POR-2537,69:08,69:28,Megan Anna Rapinoe,RGN,Positional attacks,2nd half,73.5,64.9
20180915-RGN-POR-2538,69:08,69:28,Megan Anna Rapinoe,RGN,Passes (inaccurate),2nd half,73.5,64.9
20180915-RGN-POR-2539,69:08,69:28,Megan Anna Rapinoe,RGN,Passes into the penalty box,2nd half,73.5,64.9
20180915-RGN-POR-2540,69:10,69:30,Adrianna Nichole Franch,POR,Positional attacks,2nd half,2.9,33.3
20180915-RGN-POR-2541,69:10,69:30,Adrianna Nichole Franch,POR,Picking-ups,2nd half,2.9,33.3
20180915-RGN-POR-2542,69:13,69:33,Adrianna Nichole Franch,POR,Passes accurate,2nd half,14.3,38.8
20180915-RGN-POR-2543,69:18,69:38,Meghan Elizabeth Klingenberg,POR,Passes (inaccurate),2nd half,39.3,61.8
20180915-RGN-POR-2544,69:39,69:59,Theresa Eslund,RGN,Passes (inaccurate),2nd half,58.8,0.0
20180915-RGN-POR-2545,69:39,69:59,Theresa Eslund,RGN,Positional attacks,2nd half,58.8,0.0
20180915-RGN-POR-2546,69:41,70:01,Lindsey Michelle Horan,POR,Positional attacks,2nd half,28.3,61.5
20180915-RGN-POR-2547,69:41,70:01,Lindsey Michelle Horan,POR,Picking-ups,2nd half,28.3,61.5
20180915-RGN-POR-2548,69:41,70:01,Lindsey Michelle Horan,POR,Positional attacks,2nd half,28.3,61.5
20180915-RGN-POR-2549,69:41,70:01,Lindsey Michelle Horan,POR,Passes (inaccurate),2nd half,28.3,61.5
20180915-RGN-POR-2550,69:43,70:03,Jessica Anne Fishlock,RGN,Lost balls,2nd half,79.0,21.5
20180915-RGN-POR-2551,69:43,70:03,Jessica Anne Fishlock,RGN,Positional attacks,2nd half,71.8,13.9
20180915-RGN-POR-2552,69:43,70:03,Jessica Anne Fishlock,RGN,Positional attacks,2nd half,71.8,13.9
20180915-RGN-POR-2553,69:43,70:03,Jessica Anne Fishlock,RGN,Picking-ups,2nd half,71.8,13.9
20180915-RGN-POR-2554,69:43,70:03,Jessica Anne Fishlock,RGN,Picking-ups (in opp. half),2nd half,71.8,13.9
20180915-RGN-POR-2555,69:43,70:03,Jessica Anne Fishlock,RGN,Passes (inaccurate),2nd half,71.8,13.9
20180915-RGN-POR-2556,69:44,70:04,Emily Ann Sonnett,POR,Positional attacks,2nd half,26.0,46.5
20180915-RGN-POR-2557,69:44,70:04,Emily Ann Sonnett,POR,Picking-ups,2nd half,26.0,46.5
20180915-RGN-POR-2558,69:46,70:06,Emily Ann Sonnett,POR,Passes accurate,2nd half,27.1,38.8
20180915-RGN-POR-2559,69:48,70:08,Caitlin Jade Foord,POR,Challenges (lost),2nd half,69.3,29.5
20180915-RGN-POR-2560,69:48,70:08,Lauren Kate Barnes,RGN,Challenges (won),2nd half,35.7,38.5
20180915-RGN-POR-2561,69:48,70:08,Caitlin Jade Foord,POR,Lost balls,2nd half,69.3,29.5
20180915-RGN-POR-2562,69:48,70:08,Caitlin Jade Foord,POR,Air challenges (lost),2nd half,69.3,29.5
20180915-RGN-POR-2563,69:48,70:08,Lauren Kate Barnes,RGN,Air challenges (won),2nd half,35.7,38.5
20180915-RGN-POR-2564,69:52,70:12,Alexandra Linsley Long Batista,RGN,Picking-ups,2nd half,36.1,28.7
20180915-RGN-POR-2565,69:52,70:12,Alexandra Linsley Long Batista,RGN,Passes accurate,2nd half,36.1,28.7
20180915-RGN-POR-2566,69:54,70:14,Megan Leigh Oyster,RGN,Lost balls,2nd half,50.2,5.0
20180915-RGN-POR-2567,69:54,70:14,Megan Leigh Oyster,RGN,Lost balls (in opp. half),2nd half,50.2,5.0
20180915-RGN-POR-2568,69:54,70:14,Megan Leigh Oyster,RGN,Passes (inaccurate),2nd half,20.6,23.7
20180915-RGN-POR-2569,69:56,70:16,Meghan Elizabeth Klingenberg,POR,Picking-ups (in opp. half),2nd half,54.8,63.0
20180915-RGN-POR-2570,69:56,70:16,Meghan Elizabeth Klingenberg,POR,Picking-ups,2nd half,54.8,63.0
20180915-RGN-POR-2571,69:56,70:16,Meghan Elizabeth Klingenberg,POR,Positional attacks,2nd half,54.8,63.0
20180915-RGN-POR-2572,69:56,70:16,Meghan Elizabeth Klingenberg,POR,Passes accurate,2nd half,54.8,63.0
20180915-RGN-POR-2573,69:59,70:19,Lindsey Michelle Horan,POR,Positional attacks,2nd half,57.1,56.5
20180915-RGN-POR-2574,70:00,70:20,Lindsey Michelle Horan,POR,Passes into the penalty box,2nd half,58.4,53.4
20180915-RGN-POR-2575,70:00,70:20,Lindsey Michelle Horan,POR,Passes (inaccurate),2nd half,58.4,53.4
20180915-RGN-POR-2576,70:00,70:20,Lindsey Michelle Horan,POR,Lost balls,2nd half,98.7,46.7
20180915-RGN-POR-2577,70:00,70:20,Lindsey Michelle Horan,POR,Positional attacks,2nd half,58.4,53.4
20180915-RGN-POR-2578,70:04,70:24,Lydia Grace Yilkari Williams,RGN,Picking-ups,2nd half,6.3,21.3
20180915-RGN-POR-2579,70:04,70:24,Lydia Grace Yilkari Williams,RGN,Positional attacks,2nd half,6.3,21.3
20180915-RGN-POR-2580,70:11,70:31,Lydia Grace Yilkari Williams,RGN,Passes accurate,2nd half,11.1,38.1
20180915-RGN-POR-2581,70:14,70:34,Rumi Utsugi,RGN,Passes accurate,2nd half,27.9,39.3
20180915-RGN-POR-2582,70:21,70:41,Alexandra Linsley Long Batista,RGN,Passes accurate,2nd half,16.4,32.1
20180915-RGN-POR-2583,70:25,70:45,Lydia Grace Yilkari Williams,RGN,Passes accurate,2nd half,6.3,36.4
20180915-RGN-POR-2584,70:28,70:48,Stephanie-Elise Catley,RGN,Lost balls (in opp. half),2nd half,45.6,59.9
20180915-RGN-POR-2585,70:28,70:48,Stephanie-Elise Catley,RGN,Lost balls,2nd half,45.6,59.9
20180915-RGN-POR-2586,70:28,70:48,Ana Maria Crnogorcevic,POR,Challenges (won),2nd half,59.4,8.1
20180915-RGN-POR-2587,70:28,70:48,Stephanie-Elise Catley,RGN,Air challenges (lost),2nd half,45.6,59.9
20180915-RGN-POR-2588,70:28,70:48,Ana Maria Crnogorcevic,POR,Passes accurate,2nd half,59.4,8.1
20180915-RGN-POR-2589,70:28,70:48,Ana Maria Crnogorcevic,POR,Positional attacks,2nd half,59.4,8.1
20180915-RGN-POR-2590,70:28,70:48,Stephanie-Elise Catley,RGN,Challenges (lost),2nd half,45.6,59.9
20180915-RGN-POR-2591,70:28,70:48,Ana Maria Crnogorcevic,POR,Air challenges (won),2nd half,59.4,8.1
20180915-RGN-POR-2592,70:29,70:49,Celeste Anais Boureille,POR,Positional attacks,2nd half,68.0,12.9
20180915-RGN-POR-2593,70:32,70:52,Jessica Anne Fishlock,RGN,Tackles (Unsuccessful actions),2nd half,45.6,54.6
20180915-RGN-POR-2594,70:32,70:52,Celeste Anais Boureille,POR,Dribbles (Successful actions),2nd half,59.4,13.4
20180915-RGN-POR-2595,70:32,70:52,Jessica Anne Fishlock,RGN,Challenges (lost),2nd half,45.6,54.6
20180915-RGN-POR-2596,70:32,70:52,Celeste Anais Boureille,POR,Positional attacks,2nd half,59.4,13.4
20180915-RGN-POR-2597,70:34,70:54,Celeste Anais Boureille,POR,Passes into the penalty box,2nd half,65.1,17.2
20180915-RGN-POR-2598,70:34,70:54,Celeste Anais Boureille,POR,Passes accurate,2nd half,65.1,17.2
20180915-RGN-POR-2599,70:34,70:54,Celeste Anais Boureille,POR,Positional attacks,2nd half,65.1,17.2
20180915-RGN-POR-2600,70:36,70:56,Lauren Kate Barnes,RGN,Challenges (won),2nd half,13.9,51.7
20180915-RGN-POR-2601,70:36,70:56,Lauren Kate Barnes,RGN,Positional attacks,2nd half,13.9,51.7
20180915-RGN-POR-2602,70:36,70:56,Caitlin Jade Foord,POR,Challenges (lost),2nd half,91.1,16.3
20180915-RGN-POR-2603,71:05,71:25,Ellie Madison Carpenter,POR,Throw-in attacks,2nd half,89.2,0.0
20180915-RGN-POR-2604,71:05,71:25,Ellie Madison Carpenter,POR,Passes accurate,2nd half,89.2,0.0
20180915-RGN-POR-2605,71:05,71:25,Ellie Madison Carpenter,POR,Passes into the penalty box,2nd half,89.2,0.0
20180915-RGN-POR-2606,71:07,71:27,Jessica Anne Fishlock,RGN,Air challenges (won),2nd half,6.7,50.0
20180915-RGN-POR-2607,71:07,71:27,Lindsey Michelle Horan,POR,Challenges (lost),2nd half,98.3,18.0
20180915-RGN-POR-2608,71:07,71:27,Jessica Anne Fishlock,RGN,Challenges (won),2nd half,6.7,50.0
20180915-RGN-POR-2609,71:07,71:27,Lindsey Michelle Horan,POR,Air challenges (lost),2nd half,98.3,18.0
20180915-RGN-POR-2610,71:07,71:27,Jessica Anne Fishlock,RGN,Throw-in attacks,2nd half,6.7,50.0
20180915-RGN-POR-2611,71:07,71:27,Jessica Anne Fishlock,RGN,Passes accurate,2nd half,6.7,50.0
20180915-RGN-POR-2612,71:07,71:27,Lindsey Michelle Horan,POR,Lost balls,2nd half,98.3,18.0
20180915-RGN-POR-2613,71:10,71:30,Megan Anna Rapinoe,RGN,Passes accurate,2nd half,14.7,49.3
20180915-RGN-POR-2614,71:15,71:35,Jasmyne Spencer,RGN,Passes (inaccurate),2nd half,39.1,10.3
20180915-RGN-POR-2615,71:15,71:35,Jasmyne Spencer,RGN,Lost balls,2nd half,70.8,5.3
20180915-RGN-POR-2616,71:19,71:39,Emily Townsend Menges,POR,Picking-ups,2nd half,34.2,62.7
20180915-RGN-POR-2617,71:20,71:40,Emily Townsend Menges,POR,Passes accurate,2nd half,29.8,59.1
20180915-RGN-POR-2618,71:20,71:40,Emily Townsend Menges,POR,Positional attacks,2nd half,29.8,59.1
20180915-RGN-POR-2619,71:22,71:42,Emily Ann Sonnett,POR,Positional attacks,2nd half,29.0,41.7
20180915-RGN-POR-2620,71:23,71:43,Emily Ann Sonnett,POR,Positional attacks,2nd half,30.2,35.4
20180915-RGN-POR-2621,71:23,71:43,Emily Ann Sonnett,POR,Passes (inaccurate),2nd half,30.2,35.4
20180915-RGN-POR-2622,71:26,71:46,Stephanie-Elise Catley,RGN,Positional attacks,2nd half,32.1,49.1
20180915-RGN-POR-2623,71:26,71:46,Stephanie-Elise Catley,RGN,Passes (inaccurate),2nd half,32.1,49.1
20180915-RGN-POR-2624,71:26,71:46,Stephanie-Elise Catley,RGN,Picking-ups,2nd half,32.1,49.1
20180915-RGN-POR-2625,71:26,71:46,Stephanie-Elise Catley,RGN,Positional attacks,2nd half,32.1,49.1
20180915-RGN-POR-2626,71:28,71:48,Lindsey Michelle Horan,POR,Interceptions,2nd half,55.7,28.3
20180915-RGN-POR-2627,71:28,71:48,Lindsey Michelle Horan,POR,Interceptions (in opp. half),2nd half,55.7,28.3
20180915-RGN-POR-2628,71:28,71:48,Lindsey Michelle Horan,POR,Positional attacks,2nd half,55.7,28.3
20180915-RGN-POR-2629,71:30,71:50,Alexandra Linsley Long Batista,RGN,Passes (inaccurate),2nd half,35.5,42.6
20180915-RGN-POR-2630,71:30,71:50,Alexandra Linsley Long Batista,RGN,Positional attacks,2nd half,35.5,42.6
20180915-RGN-POR-2631,71:30,71:50,Alexandra Linsley Long Batista,RGN,Picking-ups,2nd half,35.5,42.6
20180915-RGN-POR-2632,71:30,71:50,Alexandra Linsley Long Batista,RGN,Positional attacks,2nd half,35.5,42.6
20180915-RGN-POR-2633,71:31,71:51,Lindsey Michelle Horan,POR,Lost balls,2nd half,68.2,25.9
20180915-RGN-POR-2634,71:31,71:51,Lindsey Michelle Horan,POR,Interceptions (in opp. half),2nd half,68.2,25.9
20180915-RGN-POR-2635,71:31,71:51,Lindsey Michelle Horan,POR,Positional attacks,2nd half,68.2,25.9
20180915-RGN-POR-2636,71:31,71:51,Lindsey Michelle Horan,POR,Interceptions,2nd half,68.2,25.9
20180915-RGN-POR-2637,71:32,71:52,Megan Leigh Oyster,RGN,Counter-attacks,2nd half,25.0,34.2
20180915-RGN-POR-2638,71:32,71:52,Megan Leigh Oyster,RGN,Positional attacks,2nd half,25.0,34.2
20180915-RGN-POR-2639,71:32,71:52,Megan Leigh Oyster,RGN,Picking-ups,2nd half,25.0,34.2
20180915-RGN-POR-2640,71:32,71:52,Megan Leigh Oyster,RGN,Passes accurate,2nd half,25.0,34.2
20180915-RGN-POR-2641,71:34,71:54,Stephanie-Elise Catley,RGN,Counter-attacks,2nd half,29.2,53.6
20180915-RGN-POR-2642,71:36,71:56,Stephanie-Elise Catley,RGN,Passes accurate,2nd half,31.1,63.5
20180915-RGN-POR-2643,71:36,71:56,Stephanie-Elise Catley,RGN,Counter-attacks,2nd half,31.1,63.5
20180915-RGN-POR-2644,71:39,71:59,Ellie Madison Carpenter,POR,Tackles (Successful actions),2nd half,38.6,1.0
20180915-RGN-POR-2645,71:39,71:59,Ellie Madison Carpenter,POR,Challenges (won),2nd half,38.6,1.0
20180915-RGN-POR-2646,71:39,71:59,Megan Anna Rapinoe,RGN,Challenges (lost),2nd half,66.4,67.0
20180915-RGN-POR-2647,71:39,71:59,Megan Anna Rapinoe,RGN,Dribbles (Unsuccessful actions),2nd half,66.4,67.0
20180915-RGN-POR-2648,71:39,71:59,Megan Anna Rapinoe,RGN,Counter-attacks,2nd half,66.4,67.0
20180915-RGN-POR-2649,71:39,71:59,Megan Anna Rapinoe,RGN,Lost balls,2nd half,66.4,67.0
20180915-RGN-POR-2650,71:44,72:04,Ellie Madison Carpenter,POR,Passes accurate,2nd half,21.4,2.4
20180915-RGN-POR-2651,71:45,72:05,Emily Ann Sonnett,POR,Passes accurate,2nd half,10.9,9.1
20180915-RGN-POR-2652,71:46,72:06,Celeste Anais Boureille,POR,Lost balls (in opp. half),2nd half,31.9,12.5
20180915-RGN-POR-2653,71:46,72:06,Jessica Anne Fishlock,RGN,Challenges (won),2nd half,73.1,55.5
20180915-RGN-POR-2654,71:46,72:06,Celeste Anais Boureille,POR,Challenges (lost),2nd half,31.9,12.5
20180915-RGN-POR-2655,71:46,72:06,Celeste Anais Boureille,POR,Lost balls,2nd half,31.9,12.5
20180915-RGN-POR-2656,71:47,72:07,Jessica Anne Fishlock,RGN,Positional attacks,2nd half,75.4,54.6
20180915-RGN-POR-2657,71:47,72:07,Jessica Anne Fishlock,RGN,Dribbling,2nd half,75.4,54.6
20180915-RGN-POR-2658,71:49,72:09,Emily Ann Sonnett,POR,Interceptions,2nd half,15.8,21.5
20180915-RGN-POR-2659,71:49,72:09,Jessica Anne Fishlock,RGN,Shots,2nd half,82.9,47.4
20180915-RGN-POR-2660,71:49,72:09,Emily Ann Sonnett,POR,Positional attacks,2nd half,15.8,21.5
20180915-RGN-POR-2661,71:49,72:09,Jessica Anne Fishlock,RGN,Positional attacks,2nd half,82.9,47.4
20180915-RGN-POR-2662,71:50,72:10,Ellie Madison Carpenter,POR,Picking-ups,2nd half,17.0,11.3
20180915-RGN-POR-2663,71:50,72:10,Ellie Madison Carpenter,POR,Positional attacks,2nd half,17.0,11.3
20180915-RGN-POR-2664,73:04,73:24,Ellie Madison Carpenter,POR,Passes accurate,2nd half,33.2,0.0
20180915-RGN-POR-2665,73:05,73:25,Ana Maria Crnogorcevic,POR,Passes accurate,2nd half,47.2,2.2
20180915-RGN-POR-2666,73:07,73:27,Celeste Anais Boureille,POR,Passes (inaccurate),2nd half,48.3,11.3
20180915-RGN-POR-2667,73:07,73:27,Celeste Anais Boureille,POR,Lost balls,2nd half,56.3,12.0
20180915-RGN-POR-2668,73:09,73:29,Alexandra Linsley Long Batista,RGN,Picking-ups,2nd half,48.7,56.0
20180915-RGN-POR-2669,73:09,73:29,Alexandra Linsley Long Batista,RGN,Counter-attacks,2nd half,48.9,53.6
20180915-RGN-POR-2670,73:09,73:29,Alexandra Linsley Long Batista,RGN,Dribbling,2nd half,48.9,53.6
20180915-RGN-POR-2671,73:10,73:30,Alexandra Linsley Long Batista,RGN,Dribbles (Successful actions),2nd half,48.7,52.9
20180915-RGN-POR-2672,73:10,73:30,Christine Margaret Sinclair,POR,Tackles (Unsuccessful actions),2nd half,56.3,15.1
20180915-RGN-POR-2673,73:10,73:30,Christine Margaret Sinclair,POR,Challenges (lost),2nd half,56.3,15.1
20180915-RGN-POR-2674,73:10,73:30,Alexandra Linsley Long Batista,RGN,Counter-attacks,2nd half,48.7,52.9
20180915-RGN-POR-2675,73:14,73:34,Alexandra Linsley Long Batista,RGN,Passes (inaccurate),2nd half,56.7,52.2
20180915-RGN-POR-2676,73:14,73:34,Alexandra Linsley Long Batista,RGN,Counter-attacks,2nd half,56.7,52.2
20180915-RGN-POR-2677,73:25,73:45,Ellie Madison Carpenter,POR,Passes accurate,2nd half,34.0,0.0
20180915-RGN-POR-2678,73:25,73:45,Ellie Madison Carpenter,POR,Positional attacks,2nd half,34.0,0.0
20180915-RGN-POR-2679,73:26,73:46,Ana Maria Crnogorcevic,POR,Passes (inaccurate),2nd half,47.0,3.4
20180915-RGN-POR-2680,73:26,73:46,Ana Maria Crnogorcevic,POR,Positional attacks,2nd half,47.0,3.4
20180915-RGN-POR-2681,73:27,73:47,Stephanie-Elise Catley,RGN,Positional attacks,2nd half,48.7,61.3
20180915-RGN-POR-2682,73:27,73:47,Stephanie-Elise Catley,RGN,Positional attacks,2nd half,48.7,61.3
20180915-RGN-POR-2683,73:27,73:47,Stephanie-Elise Catley,RGN,Passes accurate,2nd half,48.7,61.3
20180915-RGN-POR-2684,73:27,73:47,Stephanie-Elise Catley,RGN,Picking-ups,2nd half,48.7,61.3
20180915-RGN-POR-2685,73:28,73:48,Christine Margaret Sinclair,POR,Positional attacks,2nd half,48.7,9.8
20180915-RGN-POR-2686,73:28,73:48,Christine Margaret Sinclair,POR,Passes (inaccurate),2nd half,48.7,9.8
20180915-RGN-POR-2687,73:28,73:48,Alexandra Linsley Long Batista,RGN,Challenges (lost),2nd half,56.3,58.2
20180915-RGN-POR-2688,73:28,73:48,Christine Margaret Sinclair,POR,Challenges (won),2nd half,48.7,9.8
20180915-RGN-POR-2689,73:28,73:48,Christine Margaret Sinclair,POR,Positional attacks,2nd half,48.7,9.8
20180915-RGN-POR-2690,73:30,73:50,Lauren Kate Barnes,RGN,Passes accurate,2nd half,41.6,54.6
20180915-RGN-POR-2691,73:30,73:50,Lauren Kate Barnes,RGN,Positional attacks,2nd half,41.6,54.6
20180915-RGN-POR-2692,73:30,73:50,Lauren Kate Barnes,RGN,Positional attacks,2nd half,41.6,54.6
20180915-RGN-POR-2693,73:30,73:50,Lauren Kate Barnes,RGN,Picking-ups,2nd half,41.6,54.6
20180915-RGN-POR-2694,73:32,73:52,Rumi Utsugi,RGN,Positional attacks,2nd half,50.0,46.5
20180915-RGN-POR-2695,73:32,73:52,Rumi Utsugi,RGN,Passes (inaccurate),2nd half,50.0,46.5
20180915-RGN-POR-2696,73:32,73:52,Lindsey Michelle Horan,POR,Positional attacks,2nd half,54.0,23.2
20180915-RGN-POR-2697,73:32,73:52,Lindsey Michelle Horan,POR,Interceptions (in opp. half),2nd half,54.0,23.2
20180915-RGN-POR-2698,73:32,73:52,Lindsey Michelle Horan,POR,Interceptions,2nd half,54.0,23.2
20180915-RGN-POR-2699,73:34,73:54,Lindsey Michelle Horan,POR,Positional attacks,2nd half,63.4,25.1
20180915-RGN-POR-2700,73:34,73:54,Lindsey Michelle Horan,POR,Dribbling,2nd half,63.4,25.1
20180915-RGN-POR-2701,73:34,73:54,Lindsey Michelle Horan,POR,Positional attacks,2nd half,63.4,25.1
20180915-RGN-POR-2702,73:39,73:59,Lindsey Michelle Horan,POR,Passes (inaccurate),2nd half,86.5,32.3
20180915-RGN-POR-2703,73:39,73:59,Lindsey Michelle Horan,POR,Positional attacks,2nd half,86.5,32.3
20180915-RGN-POR-2704,73:39,73:59,Megan Leigh Oyster,RGN,Positional attacks,2nd half,18.9,33.3
20180915-RGN-POR-2705,73:39,73:59,Megan Leigh Oyster,RGN,Interceptions,2nd half,18.9,33.3
20180915-RGN-POR-2706,73:42,74:02,Celeste Anais Boureille,POR,Passes accurate,2nd half,75.6,40.5
20180915-RGN-POR-2707,73:42,74:02,Celeste Anais Boureille,POR,Positional attacks,2nd half,75.6,40.5
20180915-RGN-POR-2708,73:42,74:02,Celeste Anais Boureille,POR,Positional attacks,2nd half,75.6,40.5
20180915-RGN-POR-2709,73:42,74:02,Celeste Anais Boureille,POR,Picking-ups (in opp. half),2nd half,75.6,40.5
20180915-RGN-POR-2710,73:42,74:02,Celeste Anais Boureille,POR,Picking-ups,2nd half,75.6,40.5
20180915-RGN-POR-2711,73:44,74:04,Tobin Powell Powell Heath,POR,Positional attacks,2nd half,85.1,61.5
20180915-RGN-POR-2712,73:44,74:04,Tobin Powell Powell Heath,POR,Dribbling,2nd half,85.1,61.5
20180915-RGN-POR-2713,73:49,74:09,Jasmyne Spencer,RGN,Challenges (lost),2nd half,10.7,4.3
20180915-RGN-POR-2714,73:49,74:09,Jasmyne Spencer,RGN,Tackles (Unsuccessful actions),2nd half,10.7,4.3
20180915-RGN-POR-2715,73:49,74:09,Tobin Powell Powell Heath,POR,Dribbles (Successful actions),2nd half,94.3,63.7
20180915-RGN-POR-2716,73:49,74:09,Tobin Powell Powell Heath,POR,Positional attacks,2nd half,94.3,63.7
20180915-RGN-POR-2717,73:51,74:11,Tobin Powell Powell Heath,POR,Passes accurate,2nd half,85.5,55.8
20180915-RGN-POR-2718,73:51,74:11,Tobin Powell Powell Heath,POR,Positional attacks,2nd half,85.5,55.8
20180915-RGN-POR-2719,73:55,74:15,Meghan Elizabeth Klingenberg,POR,Positional attacks,2nd half,96.8,63.0
20180915-RGN-POR-2720,74:00,74:20,Meghan Elizabeth Klingenberg,POR,Positional attacks,2nd half,95.3,63.2
20180915-RGN-POR-2721,74:00,74:20,Meghan Elizabeth Klingenberg,POR,Passes accurate,2nd half,95.3,63.2
20180915-RGN-POR-2722,74:04,74:24,Emily Townsend Menges,POR,Positional attacks,2nd half,61.1,58.2
20180915-RGN-POR-2723,74:05,74:25,Emily Townsend Menges,POR,Passes accurate,2nd half,63.2,57.5
20180915-RGN-POR-2724,74:05,74:25,Emily Townsend Menges,POR,Positional attacks,2nd half,63.2,57.5
20180915-RGN-POR-2725,74:06,74:26,Celeste Anais Boureille,POR,Positional attacks,2nd half,76.2,64.2
20180915-RGN-POR-2726,74:07,74:27,Celeste Anais Boureille,POR,Positional attacks,2nd half,76.2,64.2
20180915-RGN-POR-2727,74:07,74:27,Celeste Anais Boureille,POR,Passes accurate,2nd half,76.2,64.2
20180915-RGN-POR-2728,74:08,74:28,Meghan Elizabeth Klingenberg,POR,Positional attacks,2nd half,84.4,66.8
20180915-RGN-POR-2729,74:09,74:29,Meghan Elizabeth Klingenberg,POR,Positional attacks,2nd half,83.4,63.7
20180915-RGN-POR-2730,74:09,74:29,Meghan Elizabeth Klingenberg,POR,Passes accurate,2nd half,83.4,63.7
20180915-RGN-POR-2731,74:10,74:30,Tobin Powell Powell Heath,POR,Positional attacks,2nd half,81.1,58.7
20180915-RGN-POR-2732,74:11,74:31,Tobin Powell Powell Heath,POR,Positional attacks,2nd half,78.3,57.9
20180915-RGN-POR-2733,74:11,74:31,Tobin Powell Powell Heath,POR,Passes accurate,2nd half,78.3,57.9
20180915-RGN-POR-2734,74:12,74:32,Celeste Anais Boureille,POR,Positional attacks,2nd half,71.8,58.4
20180915-RGN-POR-2735,74:12,74:32,Celeste Anais Boureille,POR,Lost balls,2nd half,100.6,35.0
20180915-RGN-POR-2736,74:12,74:32,Celeste Anais Boureille,POR,Positional attacks,2nd half,73.1,56.7
20180915-RGN-POR-2737,74:12,74:32,Celeste Anais Boureille,POR,Passes into the penalty box,2nd half,73.1,56.7
20180915-RGN-POR-2738,74:12,74:32,Celeste Anais Boureille,POR,Passes (inaccurate),2nd half,73.1,56.7
20180915-RGN-POR-2739,74:14,74:34,Lydia Grace Yilkari Williams,RGN,Picking-ups,2nd half,4.4,33.0
20180915-RGN-POR-2740,74:14,74:34,Lydia Grace Yilkari Williams,RGN,Positional attacks,2nd half,4.4,33.0
20180915-RGN-POR-2741,74:18,74:38,Lydia Grace Yilkari Williams,RGN,Passes accurate,2nd half,14.9,33.5
20180915-RGN-POR-2742,74:18,74:38,Lydia Grace Yilkari Williams,RGN,Counter-attacks,2nd half,14.9,33.5
20180915-RGN-POR-2743,74:21,74:41,Emily Townsend Menges,POR,Counter-attacks,2nd half,46.6,37.6
20180915-RGN-POR-2744,74:21,74:41,Emily Townsend Menges,POR,Passes (inaccurate),2nd half,46.6,37.6
20180915-RGN-POR-2745,74:21,74:41,Jodie Lee Taylor,RGN,Air challenges (lost),2nd half,58.4,30.4
20180915-RGN-POR-2746,74:21,74:41,Emily Townsend Menges,POR,Challenges (won),2nd half,46.6,37.6
20180915-RGN-POR-2747,74:21,74:41,Emily Townsend Menges,POR,Air challenges (won),2nd half,46.6,37.6
20180915-RGN-POR-2748,74:21,74:41,Jodie Lee Taylor,RGN,Challenges (lost),2nd half,58.4,30.4
20180915-RGN-POR-2749,74:21,74:41,Emily Townsend Menges,POR,Counter-attacks,2nd half,46.6,37.6
20180915-RGN-POR-2750,74:23,74:43,Jasmyne Spencer,RGN,Picking-ups (in opp. half),2nd half,57.8,9.8
20180915-RGN-POR-2751,74:23,74:43,Jasmyne Spencer,RGN,Picking-ups,2nd half,57.8,9.8
20180915-RGN-POR-2752,74:23,74:43,Jasmyne Spencer,RGN,Counter-attacks,2nd half,57.8,9.8
20180915-RGN-POR-2753,74:27,74:47,Jasmyne Spencer,RGN,Passes (inaccurate),2nd half,79.0,2.9
20180915-RGN-POR-2754,74:27,74:47,Jasmyne Spencer,RGN,Counter-attacks,2nd half,79.0,2.9
20180915-RGN-POR-2755,74:27,74:47,Jasmyne Spencer,RGN,Lost balls,2nd half,101.0,11.7
20180915-RGN-POR-2756,74:31,74:51,Meghan Elizabeth Klingenberg,POR,Picking-ups,2nd half,4.0,56.3
20180915-RGN-POR-2757,74:31,74:51,Meghan Elizabeth Klingenberg,POR,Counter-attacks,2nd half,4.0,56.3
20180915-RGN-POR-2758,74:35,74:55,Meghan Elizabeth Klingenberg,POR,Passes accurate,2nd half,1.7,60.3
20180915-RGN-POR-2759,74:38,74:58,Emily Townsend Menges,POR,Passes accurate,2nd half,11.6,62.0
20180915-RGN-POR-2760,74:39,74:59,Christine Margaret Sinclair,POR,Passes accurate,2nd half,27.9,56.5
20180915-RGN-POR-2761,74:42,75:02,Caitlin Jade Foord,POR,Challenges (lost),2nd half,44.3,64.9
20180915-RGN-POR-2762,74:42,75:02,Megan Leigh Oyster,RGN,Challenges (won),2nd half,60.7,3.1
20180915-RGN-POR-2763,74:58,75:18,Meghan Elizabeth Klingenberg,POR,Positional attacks,2nd half,42.2,68.0
20180915-RGN-POR-2764,74:58,75:18,Meghan Elizabeth Klingenberg,POR,Passes accurate,2nd half,42.2,68.0
20180915-RGN-POR-2765,74:58,75:18,Lindsey Michelle Horan,POR,Passes accurate,2nd half,42.6,59.6
20180915-RGN-POR-2766,74:58,75:18,Lindsey Michelle Horan,POR,Positional attacks,2nd half,42.6,59.6
20180915-RGN-POR-2767,74:59,75:19,Meghan Elizabeth Klingenberg,POR,Positional attacks,2nd half,42.4,66.1
