ID,start_time,end_time,player,team,action,half,pos_x,pos_y
2246,58:55,59:15,4. Megan Leigh Oyster,OL Reign,Positional attacks,2nd half,88.2,7.7
2247,58:55,59:15,4. Megan Leigh Oyster,OL Reign,Interceptions,2nd half,88.2,7.7
2248,58:55,59:15,4. Megan Leigh Oyster,OL Reign,Lost balls,2nd half,88.2,7.7
2249,58:58,59:18,6. Alexandra Linsley Long Batista,OL Reign,Fouls,2nd half,95.1,12.5
2250,58:58,59:18,6. Alexandra Linsley Long Batista,OL Reign,Positional attacks,2nd half,95.1,12.5
2251,60:11,60:31,24. Adrianna Nichole Franch,Portland Thorns,Positional attacks,2nd half,10.9,58.7
2252,60:11,60:31,24. Adrianna Nichole Franch,Portland Thorns,Passes accurate,2nd half,10.9,58.7
2253,60:14,60:34,10. Lindsey Michelle Horan,Portland Thorns,Air challenges (lost),2nd half,65.3,51.0
2254,60:14,60:34,6. Alexandra Linsley Long Batista,OL Reign,Positional attacks,2nd half,39.7,17.0
2255,60:14,60:34,6. Alexandra Linsley Long Batista,OL Reign,Positional attacks,2nd half,39.7,17.0
2256,60:14,60:34,6. Alexandra Linsley Long Batista,OL Reign,Air challenges (won),2nd half,39.7,17.0
2257,60:14,60:34,6. Alexandra Linsley Long Batista,OL Reign,Passes accurate,2nd half,39.7,17.0
2258,60:14,60:34,10. Lindsey Michelle Horan,Portland Thorns,Lost balls,2nd half,65.3,51.0
2259,60:14,60:34,6. Alexandra Linsley Long Batista,OL Reign,Challenges (won),2nd half,39.7,17.0
2260,60:14,60:34,10. Lindsey Michelle Horan,Portland Thorns,Challenges (lost),2nd half,65.3,51.0
2261,60:16,60:36,15. Megan Anna Rapinoe,OL Reign,Positional attacks,2nd half,49.6,23.5
2262,60:16,60:36,15. Megan Anna Rapinoe,OL Reign,Passes (inaccurate),2nd half,49.6,23.5
2263,60:16,60:36,15. Megan Anna Rapinoe,OL Reign,Positional attacks,2nd half,49.6,23.5
2264,60:18,60:38,14. Jodie Lee Taylor,OL Reign,Positional attacks,2nd half,65.1,27.1
2265,60:18,60:38,14. Jodie Lee Taylor,OL Reign,Offsides,2nd half,65.1,27.1
2266,60:18,60:38,14. Jodie Lee Taylor,OL Reign,Lost balls,2nd half,65.1,27.1
2267,60:53,61:13,24. Adrianna Nichole Franch,Portland Thorns,Passes accurate,2nd half,42.0,31.6
2268,60:53,61:13,24. Adrianna Nichole Franch,Portland Thorns,Free-kick attacks,2nd half,42.0,31.6
2269,60:53,61:13,24. Adrianna Nichole Franch,Portland Thorns,Passes into the penalty box,2nd half,42.0,31.6
2270,60:56,61:16,10. Lindsey Michelle Horan,Portland Thorns,Challenges (lost),2nd half,89.5,36.6
2271,60:56,61:16,10. Lindsey Michelle Horan,Portland Thorns,Lost balls,2nd half,89.5,36.6
2272,60:56,61:16,4. Megan Leigh Oyster,OL Reign,Free-kick attacks,2nd half,15.5,31.4
2273,60:56,61:16,10. Lindsey Michelle Horan,Portland Thorns,Air challenges (lost),2nd half,89.5,36.6
2274,60:56,61:16,4. Megan Leigh Oyster,OL Reign,Air challenges (won),2nd half,15.5,31.4
2275,60:56,61:16,4. Megan Leigh Oyster,OL Reign,Challenges (won),2nd half,15.5,31.4
2276,60:56,61:16,10. Lindsey Michelle Horan,Portland Thorns,Fouls,2nd half,89.2,36.9
2277,60:56,61:16,10. Lindsey Michelle Horan,Portland Thorns,Free-kick attacks,2nd half,89.2,36.9
2278,61:30,61:50,1. Lydia Grace Yilkari Williams,OL Reign,Positional attacks,2nd half,17.4,29.0
2279,61:30,61:50,1. Lydia Grace Yilkari Williams,OL Reign,Passes (inaccurate),2nd half,17.4,29.0
2280,61:33,61:53,10. Lindsey Michelle Horan,Portland Thorns,Positional attacks,2nd half,50.0,59.1
2281,61:33,61:53,10. Lindsey Michelle Horan,Portland Thorns,Passes (inaccurate),2nd half,50.0,59.1
2282,61:33,61:53,10. Lindsey Michelle Horan,Portland Thorns,Positional attacks,2nd half,50.0,59.1
2283,61:33,61:53,10. Lindsey Michelle Horan,Portland Thorns,Interceptions,2nd half,50.0,59.1
2284,61:35,61:55,4. Megan Leigh Oyster,OL Reign,Positional attacks,2nd half,30.0,12.9
2285,61:35,61:55,4. Megan Leigh Oyster,OL Reign,Picking-ups,2nd half,30.0,12.9
2286,61:37,61:57,4. Megan Leigh Oyster,OL Reign,Positional attacks,2nd half,30.0,10.5
2287,61:37,61:57,4. Megan Leigh Oyster,OL Reign,Passes accurate,2nd half,30.0,10.5
2288,61:38,61:58,8. Theresa Eslund,OL Reign,Positional attacks,2nd half,39.5,4.3
2289,61:39,61:59,8. Theresa Eslund,OL Reign,Positional attacks,2nd half,42.0,3.1
2290,61:39,61:59,8. Theresa Eslund,OL Reign,Passes (inaccurate),2nd half,42.0,3.1
2291,61:41,62:01,4. Emily Townsend Menges,Portland Thorns,Picking-ups,2nd half,31.3,57.2
2292,61:41,62:01,4. Emily Townsend Menges,Portland Thorns,Positional attacks,2nd half,31.3,57.2
2293,61:43,62:03,4. Emily Townsend Menges,Portland Thorns,Passes (inaccurate),2nd half,26.0,64.2
2294,61:43,62:03,4. Emily Townsend Menges,Portland Thorns,Positional attacks,2nd half,26.0,64.2
2295,61:44,62:04,22. Jasmyne Spencer,OL Reign,Interceptions,2nd half,76.0,3.1
2296,61:44,62:04,22. Jasmyne Spencer,OL Reign,Positional attacks,2nd half,76.0,3.1
2297,61:44,62:04,22. Jasmyne Spencer,OL Reign,Interceptions (in opp. half),2nd half,76.0,3.1
2298,61:47,62:07,10. Jessica Anne Fishlock,OL Reign,Positional attacks,2nd half,79.6,3.4
2299,61:47,62:07,10. Jessica Anne Fishlock,OL Reign,Picking-ups (in opp. half),2nd half,79.6,3.4
2300,61:47,62:07,10. Jessica Anne Fishlock,OL Reign,Picking-ups,2nd half,79.6,3.4
2301,61:50,62:10,10. Jessica Anne Fishlock,OL Reign,Positional attacks,2nd half,79.0,6.5
2302,61:50,62:10,10. Jessica Anne Fishlock,OL Reign,Passes accurate,2nd half,79.0,6.5
2303,61:51,62:11,8. Theresa Eslund,OL Reign,Positional attacks,2nd half,76.0,2.6
2304,61:52,62:12,8. Theresa Eslund,OL Reign,Passes accurate,2nd half,74.8,2.9
2305,61:52,62:12,8. Theresa Eslund,OL Reign,Positional attacks,2nd half,74.8,2.9
2306,61:54,62:14,6. Alexandra Linsley Long Batista,OL Reign,Positional attacks,2nd half,60.7,7.9
2307,61:55,62:15,6. Alexandra Linsley Long Batista,OL Reign,Positional attacks,2nd half,58.2,11.3
2308,61:55,62:15,6. Alexandra Linsley Long Batista,OL Reign,Passes accurate,2nd half,58.2,11.3
2309,61:57,62:17,4. Megan Leigh Oyster,OL Reign,Positional attacks,2nd half,37.4,8.4
2310,61:58,62:18,4. Megan Leigh Oyster,OL Reign,Passes accurate,2nd half,34.9,12.7
2311,61:58,62:18,4. Megan Leigh Oyster,OL Reign,Positional attacks,2nd half,34.9,12.7
2312,62:00,62:20,1. Lydia Grace Yilkari Williams,OL Reign,Positional attacks,2nd half,17.9,32.1
2313,62:02,62:22,1. Lydia Grace Yilkari Williams,OL Reign,Lost balls,2nd half,53.8,30.9
2314,62:02,62:22,1. Lydia Grace Yilkari Williams,OL Reign,Passes (inaccurate),2nd half,18.1,31.1
2315,62:02,62:22,1. Lydia Grace Yilkari Williams,OL Reign,Positional attacks,2nd half,18.1,31.1
2316,62:04,62:24,30. Celeste Anais Boureille,Portland Thorns,Positional attacks,2nd half,51.2,37.1
2317,62:04,62:24,30. Celeste Anais Boureille,Portland Thorns,Interceptions,2nd half,51.2,37.1
2318,62:06,62:26,30. Celeste Anais Boureille,Portland Thorns,Passes accurate,2nd half,56.5,37.4
2319,62:06,62:26,30. Celeste Anais Boureille,Portland Thorns,Positional attacks,2nd half,56.5,37.4
2320,62:07,62:27,9. Caitlin Jade Foord,Portland Thorns,Positional attacks,2nd half,76.7,38.5
2321,62:07,62:27,9. Caitlin Jade Foord,Portland Thorns,Passes accurate,2nd half,76.7,38.5
2322,62:08,62:28,12. Christine Margaret Sinclair,Portland Thorns,Positional attacks,2nd half,75.4,47.4
2323,62:08,62:28,12. Christine Margaret Sinclair,Portland Thorns,Passes accurate,2nd half,75.4,47.4
2324,62:12,62:32,17. Tobin Powell Powell Heath,Portland Thorns,Positional attacks,2nd half,104.4,58.7
2325,62:13,62:33,4. Megan Leigh Oyster,OL Reign,Challenges (won),2nd half,0.59999999999999,9.3
2326,62:13,62:33,17. Tobin Powell Powell Heath,Portland Thorns,Challenges (lost),2nd half,104.4,58.7
2327,62:13,62:33,4. Megan Leigh Oyster,OL Reign,Tackles (Successful actions),2nd half,0.59999999999999,9.3
2328,62:13,62:33,17. Tobin Powell Powell Heath,Portland Thorns,Dribbles (Unsuccessful actions),2nd half,104.4,58.7
2329,62:13,62:33,17. Tobin Powell Powell Heath,Portland Thorns,Positional attacks,2nd half,104.4,58.7
2330,62:16,62:36,4. Megan Leigh Oyster,OL Reign,Passes (inaccurate),2nd half,3.2,6.0
2331,62:16,62:36,4. Megan Leigh Oyster,OL Reign,Positional attacks,2nd half,3.2,6.0
2332,62:18,62:38,4. Emily Townsend Menges,Portland Thorns,Positional attacks,2nd half,60.3,56.5
2333,62:18,62:38,4. Emily Townsend Menges,Portland Thorns,Picking-ups (in opp. half),2nd half,60.3,56.5
2334,62:18,62:38,4. Emily Townsend Menges,Portland Thorns,Picking-ups,2nd half,60.3,56.5
2335,62:18,62:38,4. Emily Townsend Menges,Portland Thorns,Positional attacks,2nd half,60.3,56.5
2336,62:18,62:38,4. Emily Townsend Menges,Portland Thorns,Passes (inaccurate),2nd half,60.3,56.5
2337,62:35,62:55,8. Theresa Eslund,OL Reign,Passes accurate,2nd half,25.8,0.0
2338,62:36,62:56,22. Jasmyne Spencer,OL Reign,Lost balls,2nd half,37.0,4.3
2339,62:36,62:56,22. Jasmyne Spencer,OL Reign,Lost balls (in opp. half),2nd half,37.0,4.3
2340,62:36,62:56,22. Jasmyne Spencer,OL Reign,Bad ball control,2nd half,37.0,4.3
2341,62:38,62:58,12. Christine Margaret Sinclair,Portland Thorns,Passes accurate,2nd half,70.6,57.0
2342,62:38,62:58,12. Christine Margaret Sinclair,Portland Thorns,Counter-attacks,2nd half,70.6,57.0
2343,62:38,62:58,12. Christine Margaret Sinclair,Portland Thorns,Picking-ups,2nd half,70.6,57.0
2344,62:38,62:58,12. Christine Margaret Sinclair,Portland Thorns,Picking-ups (in opp. half),2nd half,70.6,57.0
2345,62:39,62:59,17. Tobin Powell Powell Heath,Portland Thorns,Counter-attacks,2nd half,74.3,65.4
2346,62:39,62:59,17. Tobin Powell Powell Heath,Portland Thorns,Passes accurate,2nd half,77.3,64.6
2347,62:39,62:59,17. Tobin Powell Powell Heath,Portland Thorns,Counter-attacks,2nd half,77.3,64.6
2348,62:40,63:00,9. Caitlin Jade Foord,Portland Thorns,Challenges (lost),2nd half,82.1,59.4
2349,62:40,63:00,4. Megan Leigh Oyster,OL Reign,Counter-attacks,2nd half,22.9,8.6
2350,62:40,63:00,4. Megan Leigh Oyster,OL Reign,Challenges (won),2nd half,22.9,8.6
2351,62:40,63:00,9. Caitlin Jade Foord,Portland Thorns,Lost balls,2nd half,82.1,59.4
2352,62:42,63:02,20. Rumi Utsugi,OL Reign,Picking-ups,2nd half,27.9,18.0
2353,62:43,63:03,20. Rumi Utsugi,OL Reign,Passes accurate,2nd half,27.3,22.5
2354,62:48,63:08,7. Stephanie-Elise Catley,OL Reign,Passes accurate,2nd half,27.9,55.8
2355,62:51,63:11,3. Lauren Kate Barnes,OL Reign,Passes accurate,2nd half,26.9,52.4
2356,62:52,63:12,7. Stephanie-Elise Catley,OL Reign,Passes accurate,2nd half,39.7,67.0
2357,62:53,63:13,15. Megan Anna Rapinoe,OL Reign,Passes accurate,2nd half,48.5,64.6
2358,62:55,63:15,7. Stephanie-Elise Catley,OL Reign,Lost balls (in opp. half),2nd half,36.5,35.2
2359,62:55,63:15,7. Stephanie-Elise Catley,OL Reign,Lost balls,2nd half,36.5,35.2
2360,62:55,63:15,7. Stephanie-Elise Catley,OL Reign,Passes (inaccurate),2nd half,39.5,61.1
2361,62:58,63:18,17. Tobin Powell Powell Heath,Portland Thorns,Picking-ups (in opp. half),2nd half,68.5,32.8
2362,62:58,63:18,17. Tobin Powell Powell Heath,Portland Thorns,Picking-ups,2nd half,68.5,32.8
2363,62:59,63:19,17. Tobin Powell Powell Heath,Portland Thorns,Positional attacks,2nd half,67.8,29.2
2364,62:59,63:19,17. Tobin Powell Powell Heath,Portland Thorns,Passes accurate,2nd half,67.8,29.2
2365,63:01,63:21,10. Lindsey Michelle Horan,Portland Thorns,Positional attacks,2nd half,71.4,38.8
2366,63:02,63:22,10. Lindsey Michelle Horan,Portland Thorns,Positional attacks,2nd half,74.6,45.0
2367,63:02,63:22,10. Lindsey Michelle Horan,Portland Thorns,Passes (inaccurate),2nd half,74.6,45.0
2368,63:02,63:22,10. Lindsey Michelle Horan,Portland Thorns,Passes into the penalty box,2nd half,74.6,45.0
2369,63:07,63:27,4. Megan Leigh Oyster,OL Reign,Positional attacks,2nd half,5.5,15.3
2370,63:07,63:27,4. Megan Leigh Oyster,OL Reign,Passes (inaccurate),2nd half,5.5,15.3
2371,63:07,63:27,4. Megan Leigh Oyster,OL Reign,Picking-ups,2nd half,5.5,15.3
2372,63:07,63:27,4. Megan Leigh Oyster,OL Reign,Positional attacks,2nd half,5.5,15.3
2373,63:10,63:30,17. Tobin Powell Powell Heath,Portland Thorns,Picking-ups (in opp. half),2nd half,63.6,62.7
2374,63:10,63:30,17. Tobin Powell Powell Heath,Portland Thorns,Picking-ups,2nd half,63.6,62.7
2375,63:10,63:30,17. Tobin Powell Powell Heath,Portland Thorns,Positional attacks,2nd half,63.6,62.7
2376,63:12,63:32,14. Jodie Lee Taylor,OL Reign,Tackles (Unsuccessful actions),2nd half,41.6,5.5
2377,63:12,63:32,14. Jodie Lee Taylor,OL Reign,Challenges (lost),2nd half,41.6,5.5
2378,63:12,63:32,17. Tobin Powell Powell Heath,Portland Thorns,Dribbles (Successful actions),2nd half,63.4,62.5
2379,63:12,63:32,17. Tobin Powell Powell Heath,Portland Thorns,Positional attacks,2nd half,63.4,62.5
2380,63:12,63:32,14. Jodie Lee Taylor,OL Reign,Fouls,2nd half,41.6,5.5
2381,63:12,63:32,14. Jodie Lee Taylor,OL Reign,Positional attacks,2nd half,41.6,5.5
2382,63:59,64:19,17. Tobin Powell Powell Heath,Portland Thorns,Free-kick attacks,2nd half,63.8,62.7
2383,63:59,64:19,17. Tobin Powell Powell Heath,Portland Thorns,Passes into the penalty box,2nd half,63.8,62.7
2384,63:59,64:19,17. Tobin Powell Powell Heath,Portland Thorns,Passes accurate,2nd half,63.8,62.7
2385,63:59,64:19,17. Tobin Powell Powell Heath,Portland Thorns,Free-kick attacks,2nd half,63.8,62.7
2386,64:01,64:21,10. Lindsey Michelle Horan,Portland Thorns,Air challenges (lost),2nd half,90.1,29.5
2387,64:01,64:21,4. Megan Leigh Oyster,OL Reign,Free-kick attacks,2nd half,14.9,38.5
2388,64:01,64:21,4. Megan Leigh Oyster,OL Reign,Air challenges (won),2nd half,14.9,38.5
2389,64:01,64:21,10. Lindsey Michelle Horan,Portland Thorns,Challenges (lost),2nd half,90.1,29.5
2390,64:01,64:21,10. Lindsey Michelle Horan,Portland Thorns,Lost balls,2nd half,90.1,29.5
2391,64:01,64:21,4. Megan Leigh Oyster,OL Reign,Challenges (won),2nd half,14.9,38.5
2392,64:02,64:22,10. Lindsey Michelle Horan,Portland Thorns,Free-kick attacks,2nd half,90.5,28.5
2393,64:02,64:22,10. Lindsey Michelle Horan,Portland Thorns,Fouls,2nd half,90.5,28.5
2394,64:27,64:47,15. Megan Anna Rapinoe,OL Reign,Positional attacks,2nd half,54.6,60.3
2395,64:27,64:47,15. Megan Anna Rapinoe,OL Reign,Passes accurate,2nd half,54.6,60.3
2396,64:27,64:47,15. Megan Anna Rapinoe,OL Reign,Positional attacks,2nd half,54.6,60.3
2397,64:27,64:47,15. Ellie Madison Carpenter,Portland Thorns,Air challenges (lost),2nd half,50.4,7.7
2398,64:27,64:47,15. Ellie Madison Carpenter,Portland Thorns,Challenges (lost),2nd half,50.4,7.7
2399,64:27,64:47,15. Megan Anna Rapinoe,OL Reign,Challenges (won),2nd half,54.6,60.3
2400,64:27,64:47,15. Megan Anna Rapinoe,OL Reign,Air challenges (won),2nd half,54.6,60.3
2401,64:30,64:50,14. Jodie Lee Taylor,OL Reign,Positional attacks,2nd half,71.8,63.7
2402,64:31,64:51,14. Jodie Lee Taylor,OL Reign,Positional attacks,2nd half,72.4,61.5
2403,64:31,64:51,14. Jodie Lee Taylor,OL Reign,Passes (inaccurate),2nd half,72.4,61.5
2404,64:34,64:54,4. Emily Townsend Menges,Portland Thorns,Positional attacks,2nd half,9.2,13.6
2405,64:34,64:54,4. Emily Townsend Menges,Portland Thorns,Interceptions,2nd half,9.2,13.6
2406,64:35,64:55,4. Emily Townsend Menges,Portland Thorns,Positional attacks,2nd half,8.6,3.1
2407,64:35,64:55,4. Emily Townsend Menges,Portland Thorns,Passes (inaccurate),2nd half,8.6,3.1
2408,64:37,64:57,7. Stephanie-Elise Catley,OL Reign,Positional attacks,2nd half,70.6,66.1
2409,64:37,64:57,7. Stephanie-Elise Catley,OL Reign,Interceptions (in opp. half),2nd half,70.6,66.1
2410,64:37,64:57,7. Stephanie-Elise Catley,OL Reign,Interceptions,2nd half,70.6,66.1
2411,64:46,65:06,15. Ellie Madison Carpenter,Portland Thorns,Passes accurate,2nd half,32.6,0.0
2412,64:46,65:06,15. Ellie Madison Carpenter,Portland Thorns,Positional attacks,2nd half,32.6,0.0
2413,64:48,65:08,7. Ana Maria Crnogorcevic,Portland Thorns,Passes accurate,2nd half,46.0,2.9
2414,64:48,65:08,7. Ana Maria Crnogorcevic,Portland Thorns,Positional attacks,2nd half,46.0,2.9
2415,64:48,65:08,15. Megan Anna Rapinoe,OL Reign,Air challenges (lost),2nd half,59.0,65.1
2416,64:48,65:08,7. Ana Maria Crnogorcevic,Portland Thorns,Positional attacks,2nd half,46.0,2.9
2417,64:48,65:08,7. Ana Maria Crnogorcevic,Portland Thorns,Air challenges (won),2nd half,46.0,2.9
2418,64:48,65:08,15. Megan Anna Rapinoe,OL Reign,Challenges (lost),2nd half,59.0,65.1
2419,64:48,65:08,7. Ana Maria Crnogorcevic,Portland Thorns,Challenges (won),2nd half,46.0,2.9
2420,64:49,65:09,9. Caitlin Jade Foord,Portland Thorns,Positional attacks,2nd half,58.2,5.7
2421,64:50,65:10,9. Caitlin Jade Foord,Portland Thorns,Positional attacks,2nd half,58.2,6.2
2422,64:50,65:10,9. Caitlin Jade Foord,Portland Thorns,Passes accurate,2nd half,58.2,6.2
2423,64:51,65:11,12. Christine Margaret Sinclair,Portland Thorns,Positional attacks,2nd half,51.2,7.2
2424,64:51,65:11,12. Christine Margaret Sinclair,Portland Thorns,Passes (inaccurate),2nd half,51.2,7.2
2425,64:51,65:11,20. Rumi Utsugi,OL Reign,Positional attacks,2nd half,51.0,61.8
2426,64:51,65:11,20. Rumi Utsugi,OL Reign,Interceptions,2nd half,51.0,61.8
2427,64:52,65:12,20. Rumi Utsugi,OL Reign,Fouls,2nd half,51.0,61.5
2428,64:52,65:12,20. Rumi Utsugi,OL Reign,Positional attacks,2nd half,51.0,61.5
2429,65:19,65:39,16. Emily Ann Sonnett,Portland Thorns,Passes accurate,2nd half,49.3,9.6
2430,65:19,65:39,16. Emily Ann Sonnett,Portland Thorns,Free-kick attacks,2nd half,49.3,9.6
2431,65:22,65:42,9. Caitlin Jade Foord,Portland Thorns,Free-kick attacks,2nd half,83.4,27.5
2432,65:22,65:42,9. Caitlin Jade Foord,Portland Thorns,Passes into the penalty box,2nd half,83.4,27.5
2433,65:22,65:42,9. Caitlin Jade Foord,Portland Thorns,Passes (inaccurate),2nd half,83.4,27.5
2434,65:23,65:43,6. Alexandra Linsley Long Batista,OL Reign,Free-kick attacks,2nd half,14.3,36.6
2435,65:23,65:43,6. Alexandra Linsley Long Batista,OL Reign,Interceptions,2nd half,14.3,36.6
2436,65:25,65:45,6. Alexandra Linsley Long Batista,OL Reign,Free-kick attacks,2nd half,10.3,41.4
2437,65:28,65:48,16. Emily Ann Sonnett,Portland Thorns,Picking-ups (in opp. half),2nd half,56.1,4.3
2438,65:28,65:48,16. Emily Ann Sonnett,Portland Thorns,Free-kick attacks,2nd half,56.1,4.3
2439,65:28,65:48,16. Emily Ann Sonnett,Portland Thorns,Picking-ups,2nd half,56.1,4.3
2440,65:30,65:50,16. Emily Ann Sonnett,Portland Thorns,Passes accurate,2nd half,58.0,4.5
2441,65:30,65:50,16. Emily Ann Sonnett,Portland Thorns,Free-kick attacks,2nd half,58.0,4.5
2442,65:32,65:52,10. Lindsey Michelle Horan,Portland Thorns,Free-kick attacks,2nd half,87.6,32.3
2443,65:32,65:52,10. Lindsey Michelle Horan,Portland Thorns,Passes (inaccurate),2nd half,87.6,32.3
2444,65:32,65:52,10. Lindsey Michelle Horan,Portland Thorns,Free-kick attacks,2nd half,87.6,32.3
2445,65:32,65:52,4. Megan Leigh Oyster,OL Reign,Air challenges (lost),2nd half,17.4,35.7
2446,65:32,65:52,10. Lindsey Michelle Horan,Portland Thorns,Passes into the penalty box,2nd half,87.6,32.3
2447,65:32,65:52,10. Lindsey Michelle Horan,Portland Thorns,Challenges (won),2nd half,87.6,32.3
2448,65:32,65:52,10. Lindsey Michelle Horan,Portland Thorns,Air challenges (won),2nd half,87.6,32.3
2449,65:32,65:52,4. Megan Leigh Oyster,OL Reign,Challenges (lost),2nd half,17.4,35.7
2450,66:02,66:22,1. Lydia Grace Yilkari Williams,OL Reign,Goal kicks,2nd half,4.8,35.9
2451,66:02,66:22,1. Lydia Grace Yilkari Williams,OL Reign,Passes accurate,2nd half,4.8,35.9
2452,66:05,66:25,30. Celeste Anais Boureille,Portland Thorns,Positional attacks,2nd half,59.8,10.3
2453,66:05,66:25,20. Rumi Utsugi,OL Reign,Lost balls,2nd half,45.2,57.7
2454,66:05,66:25,20. Rumi Utsugi,OL Reign,Lost balls (in opp. half),2nd half,45.2,57.7
2455,66:05,66:25,30. Celeste Anais Boureille,Portland Thorns,Passes (inaccurate),2nd half,59.8,10.3
2456,66:05,66:25,30. Celeste Anais Boureille,Portland Thorns,Air challenges (won),2nd half,59.8,10.3
2457,66:05,66:25,20. Rumi Utsugi,OL Reign,Air challenges (lost),2nd half,45.2,57.7
2458,66:05,66:25,20. Rumi Utsugi,OL Reign,Challenges (lost),2nd half,45.2,57.7
2459,66:05,66:25,30. Celeste Anais Boureille,Portland Thorns,Challenges (won),2nd half,59.8,10.3
2460,66:07,66:27,4. Megan Leigh Oyster,OL Reign,Positional attacks,2nd half,28.4,41.2
2461,66:07,66:27,4. Megan Leigh Oyster,OL Reign,Positional attacks,2nd half,28.4,41.2
2462,66:07,66:27,4. Megan Leigh Oyster,OL Reign,Bad ball control,2nd half,28.4,41.2
2463,66:08,66:28,9. Caitlin Jade Foord,Portland Thorns,Challenges (lost),2nd half,74.6,28.7
2464,66:08,66:28,4. Megan Leigh Oyster,OL Reign,Tackles (Successful actions),2nd half,30.4,39.3
2465,66:08,66:28,4. Megan Leigh Oyster,OL Reign,Challenges (won),2nd half,30.4,39.3
2466,66:08,66:28,9. Caitlin Jade Foord,Portland Thorns,Picking-ups,2nd half,74.6,28.7
2467,66:08,66:28,9. Caitlin Jade Foord,Portland Thorns,Positional attacks,2nd half,74.6,28.7
2468,66:08,66:28,9. Caitlin Jade Foord,Portland Thorns,Dribbles (Unsuccessful actions),2nd half,74.6,28.7
2469,66:08,66:28,9. Caitlin Jade Foord,Portland Thorns,Picking-ups (in opp. half),2nd half,74.6,28.7
2470,66:08,66:28,9. Caitlin Jade Foord,Portland Thorns,Positional attacks,2nd half,74.6,28.7
2471,66:10,66:30,4. Megan Leigh Oyster,OL Reign,Positional attacks,2nd half,30.2,41.9
2472,66:10,66:30,4. Megan Leigh Oyster,OL Reign,Passes accurate,2nd half,30.2,41.9
2473,66:11,66:31,12. Christine Margaret Sinclair,Portland Thorns,Positional attacks,2nd half,81.7,19.6
2474,66:11,66:31,3. Lauren Kate Barnes,OL Reign,Challenges (lost),2nd half,23.3,48.4
2475,66:11,66:31,12. Christine Margaret Sinclair,Portland Thorns,Challenges (won),2nd half,81.7,19.6
2476,66:13,66:33,7. Ana Maria Crnogorcevic,Portland Thorns,Key passes (inaccurate),2nd half,82.3,16.0
2477,66:13,66:33,7. Ana Maria Crnogorcevic,Portland Thorns,Positional attacks,2nd half,82.3,16.0
